flight_id,total_revenue
11225,1019400
5046,1019400
9527,1018900
9537,1018900
29206,1018600
6518,1018500
12682,1018400
5228,1018200
9624,1017900
29000,1017900
4279,1017700
1744,1017600
2810,1017500
29190,1017500
19265,1017500
19382,1017400
19399,1017400
5631,1017200
5640,1017100
15379,1017000
18241,1016700
9592,1016700
1453,1016400
5616,1016300
5661,1016300
13512,1016200
15354,1016200
19409,1016200
20984,1016200
28990,1016000
9604,1015800
21997,1015600
1467,1015300
6364,1015000
22867,1014900
5422,1014600
21989,1013800
8073,1013400
22848,1013300
14627,1013300
6110,1012700
5384,1012400
5418,1012400
5234,1012200
20936,1011700
22009,1011600
3282,1011300
28165,1011000
7444,1010400
29238,1010200
9093,1009200
151,1008300
7464,1008100
7926,1008100
7418,1008000
9591,1006900
28976,1006900
28987,1006800
1440,1006500
6381,1006400
19419,1006400
4256,1006200
4125,1005800
17097,1005800
1418,1005400
1455,1005400
13534,1005200
13539,1005200
19421,1005200
28957,1005000
1674,1004600
19367,1004000
6552,1003900
1441,1003200
3513,1003200
19241,1003200
25091,1002800
13540,1002800
156,1002700
5162,1002600
939,1002500
964,1002500
2144,1001100
4975,1000800
30894,1000400
47,1000300
958,1000200
16603,1000200
18563,1000200
15521,999600
137,999600
15665,998700
5630,998500
29214,998400
8248,998200
3264,997900
22855,997700
11583,997600
29242,997300
404,996700
5992,996200
14206,996000
14172,995900
14179,995900
29251,995600
1468,995500
5060,995400
13,995200
29487,995200
28969,995000
9583,994900
27273,994800
29183,994400
1416,994400
1424,994400
1425,994400
1465,994400
14208,994100
20667,994000
1521,993800
4309,993600
24617,993500
26230,993500
13545,993000
23183,992800
21985,992500
25069,992300
19261,992200
1442,992200
5367,992200
5389,992200
6391,991800
13522,991800
13543,991800
19401,991800
20236,991500
15407,991400
1499,991100
19074,990400
8545,990000
12525,990000
12561,990000
12159,989800
7139,988800
20161,988700
15343,988600
24135,988500
15395,988400
6710,988400
5082,988200
24566,988200
22641,987800
6560,987700
5044,987600
8097,987400
7422,986800
1348,986800
440,986600
22660,986300
24290,985900
5387,985600
29210,985400
28975,985300
28974,985200
5475,984700
7461,984600
22670,984500
19269,984500
1466,984500
1469,984500
28965,984300
9600,984100
8385,984000
1457,983400
5039,983400
12058,983300
28992,983300
27314,983200
17032,983200
25332,982200
28996,982100
4294,982100
6363,982000
14188,982000
164,981500
1451,981200
7974,981100
14540,980900
13551,980800
12061,980700
12443,980600
27328,980600
27308,980500
12091,980500
475,980300
5668,979900
13514,979600
936,979400
16563,979400
16583,979400
21982,979300
15344,979000
9291,979000
4240,978700
19403,978400
12485,978400
12501,978400
14153,978400
5219,977400
21974,977400
18569,977300
7441,977100
14200,976900
29441,976800
5203,976200
24118,975900
22012,975700
14881,975700
15332,975400
354,975000
15403,974900
15334,974600
25219,974600
9570,974500
28599,974400
22556,974300
28644,974300
28970,974200
133,973700
85,973600
15744,973300
8265,973300
8794,973100
15711,973100
15714,973000
22084,973000
19228,972400
19264,972400
19268,972400
26583,972300
92,972000
5707,971700
4268,970500
1450,970200
13548,969800
5193,969600
198,969300
4276,969300
4298,969300
27277,969200
19370,968600
15749,968400
22683,968300
8775,968200
5388,967600
125,967500
19390,967400
29227,967300
32453,967200
143,966400
19384,966200
15292,965500
7091,965500
7429,965500
9525,965500
12560,965400
15285,965400
5090,965400
7432,965300
20135,965300
19379,965000
28021,964800
30892,964800
9539,964600
11112,964200
29208,964200
5139,964200
12184,963900
189,963600
23083,963600
23084,963600
5207,963000
14181,962800
8170,962500
9564,962200
22023,962100
9633,961400
12205,960900
4964,960600
5662,960400
583,960100
27053,959600
14202,959200
8420,958800
5133,958800
4970,958200
12482,958000
1953,957600
1986,957600
1987,957600
2004,957600
2006,957600
23283,957600
23295,957600
27622,957200
12278,957100
7131,956600
13532,956400
6365,956400
955,956300
29249,955800
6528,955600
7435,955600
11604,955600
6548,955500
22640,955500
13531,955200
9086,954800
29213,954700
1654,954600
120,954500
1667,954500
1649,954400
66,954300
114,954300
928,954000
951,954000
27284,954000
16582,954000
18609,953900
28588,953600
7458,953600
7039,952300
373,952300
5145,952200
6535,952200
19951,952200
944,951700
19263,951500
28979,951500
382,950700
376,950600
28971,950500
19238,950400
19272,949300
15437,948900
15324,948400
19245,948200
15404,947400
12509,947400
28690,947000
101,946800
4998,946800
5056,946200
122,945900
29479,945800
201,945600
4263,945200
29244,944900
7420,944900
20675,944800
13526,944200
4264,944000
4290,944000
4266,943900
4292,943800
27304,943800
26221,943700
9566,943700
14152,943600
27274,943600
22874,943500
6097,943500
555,943300
18274,943200
31,943100
19405,943000
13504,943000
13535,943000
13557,943000
15350,942700
7998,942300
1373,941800
28981,941700
4275,941500
27295,941300
22634,941200
6507,941200
28665,941100
22651,940900
24101,940700
30534,940700
9584,940600
7967,940500
11621,940000
2235,939900
15677,939800
3528,939500
9628,939500
3568,939400
6558,939400
19250,939400
19255,939400
91,939200
320,938700
1969,938600
1972,938600
1983,938600
1988,938600
23248,938600
23273,938600
23278,938600
23285,938600
23294,938600
162,938400
2769,938300
19273,938300
15670,938200
6537,937900
21693,937800
23113,937500
399,937400
2812,937200
19233,937200
25068,937000
9060,937000
2251,937000
1956,936700
9580,936500
28015,936400
6515,936200
113,936100
19257,936100
465,936000
26895,935900
4331,935800
7334,935700
7339,935700
5150,935400
25197,934400
8287,934300
27069,933600
17,933600
19061,933500
175,933400
29226,933400
29230,933300
29247,933200
16606,933200
925,933200
968,933200
4416,932400
22076,932400
8666,932400
29233,932300
4258,932300
7743,932000
19420,932000
2240,931200
4282,931200
29236,931200
16564,930900
19392,930800
13549,930800
7137,930300
4308,930000
6026,929900
9617,929600
3534,929500
28955,929400
28162,929200
16593,928600
8184,928500
19235,928400
232,928400
28986,928400
29167,928400
8622,928200
208,928200
7301,928000
7302,928000
7318,928000
7327,928000
7338,928000
14183,928000
12528,927200
17462,927200
20114,926400
14193,926100
28012,925600
5728,925300
6563,924800
8806,924800
22692,924800
22845,924700
8831,924600
12950,924100
12290,923900
25341,923700
29492,923500
29495,923500
3229,921700
7431,921600
29228,921500
14865,921400
3577,921400
21677,921200
23176,921100
23198,921100
5536,920800
7309,920300
7329,920300
7346,920300
22006,920200
27309,919800
8804,919800
13529,919800
13556,919800
1995,919600
23269,919600
23281,919600
23304,919600
14886,919300
24615,918700
19427,918600
20988,918600
4295,918500
5092,918000
12662,917900
9632,917700
11162,917700
1979,917700
23265,917700
27327,917500
6226,917500
19266,917400
19396,917400
4267,917300
4284,917300
3246,916500
29194,916300
13538,916200
23262,915800
207,915700
22075,915100
5655,914900
1436,914100
2818,914100
29216,914100
7465,914100
5687,913800
1502,913300
223,913000
7968,913000
7312,912600
7326,912600
28562,912600
25084,911800
3580,911600
487,911500
5031,911400
14171,910800
15279,910600
15400,910300
17126,910300
5117,910200
11574,909300
28962,908900
6546,908900
5481,908300
9589,908100
9630,908100
12079,908000
9616,907900
924,907800
16571,907800
16573,907800
16596,907800
13510,907600
32508,907000
22649,907000
14194,906900
24609,906600
19369,906400
19388,906400
160,906200
1644,906100
1642,906000
9581,905900
12918,905700
5608,905700
27320,905700
15383,905600
917,905500
19251,905300
19284,905300
19509,905300
29147,905300
30601,905300
20983,905200
7305,904900
7342,904900
28537,904900
12645,904700
4307,904600
17081,903900
27287,903300
12559,902600
3549,902500
22685,902400
27315,902100
7092,901700
7098,901600
29198,901100
52,900800
1494,900600
1964,900600
1968,900600
1975,900600
2001,900600
23274,900600
65,900100
24284,899800
9543,899800
30824,899600
71,899100
6107,898900
25938,898900
23260,898700
5062,898200
9625,898000
575,897400
28531,897200
28536,897200
28564,897200
28582,897200
19227,896500
19236,896500
23077,896300
23080,896300
193,896200
9590,896200
12555,896000
8267,895900
22044,895800
22047,895800
22083,895800
13523,895400
13559,895400
19415,895400
15440,895300
12193,895200
1462,894300
2785,894300
2808,894300
13525,894200
46,894100
15398,893800
3532,893500
1419,893200
1471,893200
22817,893200
27299,893200
21661,893100
6527,892800
4301,892100
27325,892100
27275,892000
4262,892000
4281,892000
4987,891600
22849,891300
6534,890900
12490,890200
7294,889500
7311,889500
21710,889500
28561,889500
1664,889400
6541,889400
11597,889100
25089,888200
22820,888000
29454,888000
20810,887800
21673,887800
121,887600
14859,887500
24583,887500
8482,887400
32571,887200
32575,887200
32579,887200
32589,887200
32594,887200
32599,887200
32606,887200
32607,887200
32623,887200
4760,887200
16568,887000
526,886900
5236,886800
508,886600
22665,886200
9622,886100
20202,885800
16572,884700
920,884700
3531,884600
3554,884500
3571,884500
1446,884400
19520,884300
29012,884100
15333,883900
3541,883600
19240,883300
19278,883300
15524,883200
6415,883200
929,882400
134,882300
224,881900
28549,881800
28553,881800
28569,881800
7308,881800
7337,881800
2137,881700
4297,881700
1967,881600
1978,881600
1990,881600
1993,881600
23299,881600
5029,881400
1042,881200
8819,881200
7299,881000
28541,881000
28547,881000
194,880800
12186,880100
44,879900
20981,879600
17021,879200
27326,879200
486,878600
380,878200
5372,878000
578,877900
27285,877900
519,877200
12948,876700
6103,876600
6547,876400
8827,876400
8816,876300
15752,876200
1346,875900
12506,875800
15336,875800
36,874800
3535,874800
15274,874700
15323,874700
22086,874500
29003,874300
19078,874300
28526,874100
28530,874100
28532,874100
28534,874100
28538,874100
28544,874100
28550,874100
28576,874100
28583,874100
7293,874100
8585,873600
8615,873600
11592,873600
25340,873600
1417,873400
28570,873300
30599,873200
11603,873100
23086,872400
23100,872400
19242,872300
29202,872100
53,872000
159,871900
8823,871600
8772,871500
15725,871500
15718,871400
8792,871400
19271,871200
21704,870900
11581,870800
7451,870200
13509,869800
4764,869600
4792,869600
32584,869600
32598,869600
32601,869600
32608,869600
29482,869300
29245,869000
15363,868700
11169,868500
6,868300
29222,868200
19046,868000
12934,867900
32600,867800
15278,867800
2,867700
3576,867600
15652,867600
15678,867600
19514,867100
19522,867100
126,866800
3538,866700
4287,866500
14856,866500
108,866400
7295,866400
7297,866400
7325,866400
15666,866300
102,866200
29252,866000
11168,866000
12479,865400
14890,864700
938,863900
953,863900
14862,863000
14866,863000
1506,862700
2000,862600
23293,862600
23303,862600
19287,862400
386,862000
919,861600
2333,861000
1976,860700
2013,860700
23252,860700
29166,860200
216,859700
957,859300
22682,858800
13506,858800
7290,858700
7291,858700
7349,858700
3581,858600
15373,858300
7350,857900
28557,857900
3563,857800
3556,857700
22644,857300
17064,856800
15331,856600
22857,856600
27307,856400
20999,856400
4293,856400
26936,856000
32459,855600
15401,855400
23091,855100
21692,854300
4274,853700
3,853600
12203,853000
22834,853000
23107,852900
9621,852700
14871,852400
14904,852400
24620,852100
4769,852000
4791,852000
4813,852000
32592,852000
5100,851400
9626,851400
7306,851000
7317,851000
28554,851000
28566,851000
19275,850300
7348,850200
28574,850200
28577,850200
25196,850000
25060,849700
28983,849500
28559,849400
2111,849400
1510,848500
7724,848100
15308,847600
3299,847600
236,847400
3308,847300
9081,847200
9082,847200
9105,847100
5633,847100
32682,846800
25071,846800
14474,846800
14476,846800
14480,846800
14482,846800
14485,846800
14510,846800
14513,846800
14528,846800
14531,846800
7130,846600
11082,846600
25237,846100
27937,846000
12288,845800
13542,845400
19383,845400
8662,844700
6542,844400
21035,844200
4289,843700
1961,843600
2007,843600
4400,843600
23286,843600
28545,843300
28558,843300
7292,843300
17458,842800
9613,842700
7320,842500
28573,842500
8346,842400
9288,841700
28563,841700
1981,841700
1984,841700
547,841200
6520,841000
28649,841000
7144,840800
972,840800
12451,840600
1431,840400
5712,840300
5725,840300
15669,840300
4288,840200
5715,840100
4271,840000
15315,839800
27597,839800
27602,839700
3573,839600
29004,839500
15325,839500
6513,839300
21681,839200
5721,839000
5729,838800
5719,838700
5697,838600
15346,838600
16554,838500
16592,838500
961,838500
11594,838500
15275,837900
18576,837800
20812,837800
20819,837800
11586,837800
6557,837800
11566,837600
29171,837100
1414,837100
29235,836800
16565,836200
16587,836200
16600,836200
16607,836200
952,836200
22069,835900
28528,835600
37,835600
7324,835600
24588,835500
28551,834800
1571,834800
32605,834400
32618,834400
13562,834400
8230,834200
18,834200
8612,834000
28571,834000
16601,833900
5413,833200
8814,832800
32472,832400
32482,832400
8106,832200
149,832200
183,832200
13524,832000
5620,831500
5612,831400
12504,831000
28954,830900
3526,830700
15316,830700
15365,830600
6218,830200
14483,830000
14492,830000
14495,830000
14498,830000
14524,830000
32669,830000
32693,830000
4302,829900
3562,829800
28005,829600
1470,829400
19262,829400
19508,828900
19511,828900
3542,828900
3557,828800
21656,828800
7316,827900
7331,827900
8809,827900
75,827600
32509,827400
97,827100
11197,826400
15671,826000
5675,825900
13825,825800
29241,825200
11179,824700
23277,824600
23297,824600
21999,824500
25115,823800
8791,823100
15736,823100
15761,823100
15742,823000
15717,822900
8828,822900
21707,822700
1695,822700
1960,822700
1973,822700
3545,822700
12873,822500
30896,822400
20129,822400
23189,822300
29485,822300
29489,822300
13521,822200
15321,821800
22645,821700
12654,821500
576,821200
13505,821000
9609,820900
10738,820800
518,820300
23182,819900
19395,819800
1415,819500
21689,819400
28597,819400
28540,818600
28586,817800
16602,817700
16604,817700
17010,817700
930,817700
229,817600
11608,817600
23187,817500
19283,817300
18581,817000
6035,816900
4767,816800
4785,816800
4800,816800
32587,816800
32609,816800
26487,816400
2797,816200
27332,815900
29217,815800
4300,815700
4313,815700
959,815400
2279,815400
2285,815400
2292,815400
8304,815400
4795,815000
4808,815000
32569,815000
32613,815000
7106,814500
15295,813700
15300,813600
15286,813500
4273,813300
534,813200
14507,813200
32662,813200
32685,813200
27579,813000
28535,812500
28542,812500
3567,812500
1802,812400
439,812300
22674,812100
3527,811700
3582,811700
7323,811700
7335,811700
12161,811700
15322,811700
32673,811500
16598,810800
28600,810600
15655,810100
15657,810000
21002,810000
6105,809700
19100,809600
25329,809400
29005,809100
2305,808700
6553,808700
5701,808600
15680,808500
17119,808400
4397,808000
20982,807600
19085,807400
23078,807300
15653,807000
27,806800
111,806500
608,805800
18031,805800
1991,805600
19239,805200
7310,804800
18988,804200
27289,804200
23251,803700
15372,803700
1959,803700
9084,803700
4408,803600
24701,803600
478,803400
20859,803200
27306,803000
6708,802900
22854,802800
5594,802300
12200,802300
8425,802200
13833,802100
23301,801800
18939,801700
12074,801300
565,801200
5132,801000
5,800800
4261,800700
12930,800700
8380,800400
9612,800100
67,800000
109,800000
142,799800
12175,799400
4398,799200
4404,799200
4415,799200
4773,799200
4796,799200
4814,799200
18997,799200
18539,798700
5726,798600
10687,798200
28679,798100
13536,797800
23178,797600
23190,797600
19280,797500
4770,797400
5693,797100
15674,797100
15702,797100
7296,797100
25083,797100
28567,797100
18062,797000
5173,796800
14518,796400
14901,796000
3572,795800
12691,795800
8570,795600
4787,795600
19067,795600
19068,795600
7298,795500
13552,795400
19230,795300
2262,795300
2263,795300
2267,795200
25590,795200
30667,795000
15310,794900
3547,794800
14521,794700
16608,794600
513,794600
25200,794600
15658,794000
9101,793900
12875,793800
3575,793800
29255,793400
2767,793100
6525,792800
22657,792600
22668,792600
511,792500
949,792300
26,792200
4303,791700
18612,791500
176,791400
12,791000
16551,790000
3316,789500
28548,789400
7315,789400
27041,789200
24240,788600
11570,788400
31850,787700
17058,787400
15330,786800
21986,786600
370,786400
2483,786000
24690,785500
19084,785100
15277,784900
32446,784900
13541,784400
13558,784400
19259,784300
15299,783900
17098,783400
19375,783200
13546,783200
2821,783200
29151,783200
15391,783100
5670,782800
20115,782000
2288,781900
2295,781900
2302,781900
25603,781800
25631,781800
28575,781700
7333,781700
4778,781600
4799,781600
32566,781600
32583,781600
32622,781600
15434,781500
5723,781300
7307,780900
22056,780000
11605,779900
4758,779800
15696,779800
18548,779700
14493,779600
32654,779600
32676,779600
32686,779600
32699,779600
15765,779400
118,779100
8643,778800
20233,778300
14484,777900
14490,777900
14515,777900
32687,777900
4739,777400
3419,777200
25779,777200
12475,777200
9556,777000
4285,776600
10319,776400
10345,776400
21966,776400
21914,776400
21962,776400
28960,776200
32462,776000
9094,775900
25576,775200
25577,775200
25618,775200
2264,775100
86,774700
8801,774700
15728,774600
15724,774500
2303,774500
25598,774500
588,774200
26884,773900
26889,773500
4201,772500
19281,772200
12318,772200
13533,772200
8222,772000
181,771900
19374,771000
21714,770900
25199,770800
29248,770800
4109,770700
20672,770100
13503,769800
16599,769200
2272,768500
25593,768500
8644,768000
2281,767800
3544,767800
2003,767600
2012,767600
23263,767600
507,767200
3570,767000
6760,767000
129,766700
11598,766700
20462,766300
15284,765900
23196,765700
1980,765700
5708,765300
21054,765300
21056,765300
21059,765300
21060,765300
21071,765300
21086,765300
21092,765300
21099,765300
21102,765300
31240,765300
31241,765300
25827,765300
29008,765300
15675,765200
5716,765200
1883,765100
4260,765100
6098,765100
19081,765100
11161,765100
13003,765100
29010,764200
4775,764000
4776,764000
4780,764000
4805,764000
4809,764000
32619,764000
32620,764000
27278,763900
1954,763800
11204,763600
