flight_id,total_seats,occupied_seats,occupancy_rate
10202,10,10,100.0000
10209,9,9,100.0000
10211,10,10,100.0000
10212,10,10,100.0000
10213,11,11,100.0000
10222,9,9,100.0000
10224,8,8,100.0000
10231,10,10,100.0000
10245,4,4,100.0000
10246,5,5,100.0000
10250,13,13,100.0000
10251,8,8,100.0000
10254,6,6,100.0000
10255,9,9,100.0000
10256,9,9,100.0000
10257,7,7,100.0000
10258,6,6,100.0000
10260,11,11,100.0000
10263,10,10,100.0000
10265,5,5,100.0000
10266,9,9,100.0000
10267,8,8,100.0000
10268,14,14,100.0000
10276,4,4,100.0000
10278,9,9,100.0000
10280,5,5,100.0000
10282,4,4,100.0000
10286,10,10,100.0000
10287,5,5,100.0000
10290,8,8,100.0000
10294,6,6,100.0000
10295,22,22,100.0000
10297,10,10,100.0000
10299,14,14,100.0000
10300,7,7,100.0000
10302,6,6,100.0000
10304,10,10,100.0000
10305,4,4,100.0000
10316,35,35,100.0000
10319,50,50,100.0000
10320,39,39,100.0000
10321,40,40,100.0000
10322,32,32,100.0000
10324,42,42,100.0000
10326,47,47,100.0000
10333,27,27,100.0000
10335,41,41,100.0000
10337,38,38,100.0000
10339,41,41,100.0000
10340,27,27,100.0000
10341,27,27,100.0000
10342,29,29,100.0000
10343,36,36,100.0000
10344,29,29,100.0000
10345,50,50,100.0000
10349,29,29,100.0000
10351,38,38,100.0000
10352,41,41,100.0000
10353,37,37,100.0000
10354,49,49,100.0000
10358,48,48,100.0000
10359,30,30,100.0000
10368,42,42,100.0000
10371,45,45,100.0000
10372,43,43,100.0000
10373,33,33,100.0000
10374,31,31,100.0000
10375,38,38,100.0000
10560,83,83,100.0000
10564,89,89,100.0000
10567,94,94,100.0000
10569,88,88,100.0000
10571,69,69,100.0000
10574,81,81,100.0000
10588,97,97,100.0000
10592,67,67,100.0000
10593,91,91,100.0000
10595,94,94,100.0000
10599,59,59,100.0000
10607,96,96,100.0000
10609,69,69,100.0000
10615,92,92,100.0000
10616,91,91,100.0000
10630,96,96,100.0000
10635,89,89,100.0000
10637,65,65,100.0000
10640,64,64,100.0000
10645,93,93,100.0000
10652,96,96,100.0000
10653,1,1,100.0000
10654,85,85,100.0000
10655,74,74,100.0000
10659,95,95,100.0000
10662,92,92,100.0000
10665,93,93,100.0000
10667,92,92,100.0000
10672,91,91,100.0000
10676,94,94,100.0000
10678,76,76,100.0000
10681,91,91,100.0000
10683,88,88,100.0000
10684,77,77,100.0000
10685,81,81,100.0000
10689,48,48,100.0000
10690,96,96,100.0000
10691,95,95,100.0000
10694,93,93,100.0000
10696,48,48,100.0000
10698,55,55,100.0000
10699,48,48,100.0000
10700,95,95,100.0000
10703,92,92,100.0000
10704,69,69,100.0000
10710,47,47,100.0000
10711,88,88,100.0000
10712,88,88,100.0000
10713,47,47,100.0000
10715,91,91,100.0000
10720,79,79,100.0000
10722,84,84,100.0000
10723,91,91,100.0000
10725,90,90,100.0000
10728,92,92,100.0000
10730,89,89,100.0000
10732,86,86,100.0000
10734,83,83,100.0000
10735,48,48,100.0000
10736,71,71,100.0000
10739,48,48,100.0000
10741,48,48,100.0000
10750,7,7,100.0000
10752,15,15,100.0000
10753,13,13,100.0000
10755,8,8,100.0000
10757,18,18,100.0000
10760,8,8,100.0000
10762,18,18,100.0000
10764,9,9,100.0000
10765,2,2,100.0000
10768,16,16,100.0000
10770,17,17,100.0000
10772,11,11,100.0000
10773,29,29,100.0000
10776,32,32,100.0000
10778,15,15,100.0000
10781,18,18,100.0000
10785,14,14,100.0000
10788,23,23,100.0000
10790,22,22,100.0000
10791,17,17,100.0000
10794,16,16,100.0000
10796,1,1,100.0000
10798,24,24,100.0000
10799,13,13,100.0000
10800,12,12,100.0000
10802,2,2,100.0000
10805,3,3,100.0000
10806,3,3,100.0000
10807,3,3,100.0000
10811,2,2,100.0000
10812,8,8,100.0000
10813,6,6,100.0000
10814,8,8,100.0000
10815,6,6,100.0000
10817,5,5,100.0000
10818,6,6,100.0000
10820,11,11,100.0000
10822,3,3,100.0000
10823,3,3,100.0000
10826,7,7,100.0000
10828,3,3,100.0000
10829,6,6,100.0000
10830,3,3,100.0000
10833,5,5,100.0000
10834,6,6,100.0000
10835,3,3,100.0000
10836,6,6,100.0000
10837,3,3,100.0000
10838,5,5,100.0000
10839,5,5,100.0000
10841,4,4,100.0000
10844,5,5,100.0000
10850,6,6,100.0000
10851,2,2,100.0000
10857,5,5,100.0000
10858,6,6,100.0000
10861,3,3,100.0000
10873,328,328,100.0000
10874,319,319,100.0000
10875,313,313,100.0000
10881,232,232,100.0000
10882,330,330,100.0000
10884,333,333,100.0000
10885,296,296,100.0000
10886,300,300,100.0000
10892,155,155,100.0000
10895,126,126,100.0000
10896,322,322,100.0000
10901,153,153,100.0000
10903,318,318,100.0000
10905,340,340,100.0000
10906,330,330,100.0000
10910,134,134,100.0000
10911,169,169,100.0000
10912,312,312,100.0000
10914,343,343,100.0000
10915,331,331,100.0000
10916,342,342,100.0000
10920,145,145,100.0000
10922,346,346,100.0000
10924,324,324,100.0000
10926,146,146,100.0000
10928,141,141,100.0000
10929,324,324,100.0000
10930,193,193,100.0000
10931,311,311,100.0000
10932,328,328,100.0000
10933,302,302,100.0000
10934,83,83,100.0000
10935,9,9,100.0000
10942,69,69,100.0000
10946,70,70,100.0000
10949,75,75,100.0000
10957,83,83,100.0000
10962,75,75,100.0000
10964,65,65,100.0000
10967,7,7,100.0000
10971,61,61,100.0000
10974,80,80,100.0000
10975,7,7,100.0000
10977,69,69,100.0000
10980,62,62,100.0000
10983,76,76,100.0000
10988,66,66,100.0000
10991,7,7,100.0000
10995,77,77,100.0000
11002,45,45,100.0000
11015,86,86,100.0000
11018,81,81,100.0000
11025,7,7,100.0000
11029,58,58,100.0000
11032,76,76,100.0000
11038,84,84,100.0000
11039,18,18,100.0000
11042,8,8,100.0000
11047,18,18,100.0000
11048,80,80,100.0000
11050,57,57,100.0000
11055,13,13,100.0000
11060,35,35,100.0000
11062,12,12,100.0000
11063,19,19,100.0000
11065,43,43,100.0000
11069,23,23,100.0000
11072,26,26,100.0000
11073,128,128,100.0000
11074,120,120,100.0000
11077,127,127,100.0000
11079,109,109,100.0000
11081,112,112,100.0000
11083,109,109,100.0000
11084,128,128,100.0000
11089,126,126,100.0000
11090,126,126,100.0000
11091,115,115,100.0000
11093,128,128,100.0000
11095,117,117,100.0000
11096,114,114,100.0000
11098,126,126,100.0000
11102,130,130,100.0000
11103,123,123,100.0000
11104,125,125,100.0000
11105,129,129,100.0000
11106,127,127,100.0000
11108,112,112,100.0000
11110,129,129,100.0000
11111,124,124,100.0000
11112,102,102,100.0000
11115,112,112,100.0000
11117,111,111,100.0000
11119,130,130,100.0000
11121,127,127,100.0000
11122,129,129,100.0000
11125,126,126,100.0000
11127,128,128,100.0000
11130,130,130,100.0000
11162,37,37,100.0000
11163,12,12,100.0000
11165,9,9,100.0000
11166,18,18,100.0000
11167,25,25,100.0000
11168,35,35,100.0000
11171,17,17,100.0000
11174,30,30,100.0000
11176,30,30,100.0000
11179,35,35,100.0000
11180,79,79,100.0000
11182,78,78,100.0000
11186,14,14,100.0000
11188,91,91,100.0000
11189,15,15,100.0000
11190,84,84,100.0000
11191,69,69,100.0000
11192,22,22,100.0000
11198,78,78,100.0000
11199,91,91,100.0000
11201,70,70,100.0000
11205,77,77,100.0000
11206,76,76,100.0000
11208,74,74,100.0000
11210,76,76,100.0000
11212,52,52,100.0000
11214,14,14,100.0000
11215,68,68,100.0000
11217,77,77,100.0000
11218,72,72,100.0000
11220,81,81,100.0000
11221,18,18,100.0000
11223,43,43,100.0000
11224,27,27,100.0000
11229,71,71,100.0000
11232,15,15,100.0000
11233,68,68,100.0000
11234,71,71,100.0000
11235,66,66,100.0000
11363,8,8,100.0000
11364,12,12,100.0000
11365,29,29,100.0000
11367,38,38,100.0000
11370,42,42,100.0000
11374,4,4,100.0000
11376,48,48,100.0000
11378,22,22,100.0000
11380,37,37,100.0000
11384,62,62,100.0000
11386,28,28,100.0000
11389,39,39,100.0000
11391,42,42,100.0000
11392,38,38,100.0000
11394,34,34,100.0000
11399,40,40,100.0000
11401,45,45,100.0000
11402,38,38,100.0000
11404,55,55,100.0000
11408,37,37,100.0000
11411,47,47,100.0000
11412,30,30,100.0000
11416,45,45,100.0000
11417,24,24,100.0000
11419,26,26,100.0000
11421,50,50,100.0000
11422,48,48,100.0000
11423,46,46,100.0000
11424,40,40,100.0000
11426,40,40,100.0000
11427,49,49,100.0000
11429,4,4,100.0000
11432,39,39,100.0000
11433,47,47,100.0000
11434,48,48,100.0000
11435,47,47,100.0000
11437,48,48,100.0000
11443,48,48,100.0000
11444,37,37,100.0000
11447,44,44,100.0000
11448,45,45,100.0000
11450,47,47,100.0000
11452,40,40,100.0000
11453,50,50,100.0000
11455,45,45,100.0000
11456,47,47,100.0000
11458,44,44,100.0000
11463,48,48,100.0000
11464,42,42,100.0000
11465,47,47,100.0000
11467,47,47,100.0000
11469,45,45,100.0000
11472,48,48,100.0000
11474,43,43,100.0000
11477,41,41,100.0000
11478,45,45,100.0000
11481,41,41,100.0000
11501,46,46,100.0000
11502,47,47,100.0000
11503,49,49,100.0000
11505,50,50,100.0000
11508,45,45,100.0000
11509,47,47,100.0000
11510,47,47,100.0000
11514,52,52,100.0000
11519,50,50,100.0000
11520,45,45,100.0000
11521,3,3,100.0000
11522,50,50,100.0000
11523,51,51,100.0000
11524,53,53,100.0000
11528,56,56,100.0000
11531,58,58,100.0000
11533,48,48,100.0000
11534,47,47,100.0000
11536,48,48,100.0000
11538,43,43,100.0000
11539,48,48,100.0000
11542,61,61,100.0000
11543,47,47,100.0000
11544,54,54,100.0000
11547,52,52,100.0000
11551,42,42,100.0000
11553,50,50,100.0000
11556,50,50,100.0000
11557,42,42,100.0000
11559,48,48,100.0000
11560,46,46,100.0000
11562,147,147,100.0000
11563,148,148,100.0000
11565,149,149,100.0000
11570,83,83,100.0000
11572,149,149,100.0000
11575,144,144,100.0000
11576,146,146,100.0000
11577,150,150,100.0000
11578,139,139,100.0000
11580,147,147,100.0000
11581,85,85,100.0000
11582,114,114,100.0000
11583,106,106,100.0000
11585,129,129,100.0000
11586,84,84,100.0000
11592,85,85,100.0000
11593,148,148,100.0000
11594,84,84,100.0000
11596,146,146,100.0000
11597,95,95,100.0000
11598,78,78,100.0000
11600,138,138,100.0000
11601,144,144,100.0000
11603,89,89,100.0000
11605,84,84,100.0000
11606,41,41,100.0000
11607,145,145,100.0000
11610,142,142,100.0000
11612,146,146,100.0000
11616,143,143,100.0000
11618,141,141,100.0000
11623,36,36,100.0000
11624,36,36,100.0000
11625,24,24,100.0000
11626,32,32,100.0000
11629,45,45,100.0000
11630,29,29,100.0000
11634,39,39,100.0000
11636,22,22,100.0000
11637,34,34,100.0000
11638,19,19,100.0000
11639,32,32,100.0000
11640,21,21,100.0000
11642,18,18,100.0000
11646,12,12,100.0000
11649,28,28,100.0000
11650,40,40,100.0000
11654,25,25,100.0000
11660,19,19,100.0000
11661,42,42,100.0000
11662,35,35,100.0000
11665,18,18,100.0000
11667,31,31,100.0000
11670,19,19,100.0000
11671,36,36,100.0000
11672,39,39,100.0000
11674,25,25,100.0000
11677,35,35,100.0000
11679,32,32,100.0000
11681,32,32,100.0000
11682,36,36,100.0000
11683,16,16,100.0000
11685,1,1,100.0000
11694,1,1,100.0000
11711,5,5,100.0000
11717,4,4,100.0000
11721,1,1,100.0000
11723,3,3,100.0000
11737,2,2,100.0000
11743,3,3,100.0000
11746,3,3,100.0000
11759,4,4,100.0000
11763,2,2,100.0000
11775,1,1,100.0000
11787,2,2,100.0000
11798,3,3,100.0000
11799,2,2,100.0000
11822,9,9,100.0000
11823,7,7,100.0000
11824,7,7,100.0000
11825,7,7,100.0000
11826,7,7,100.0000
11828,6,6,100.0000
11836,69,69,100.0000
11837,99,99,100.0000
11838,49,49,100.0000
11843,60,60,100.0000
11844,103,103,100.0000
11845,54,54,100.0000
11846,68,68,100.0000
11848,99,99,100.0000
11850,67,67,100.0000
11851,103,103,100.0000
11853,98,98,100.0000
11854,103,103,100.0000
11855,55,55,100.0000
11860,99,99,100.0000
11864,108,108,100.0000
11865,105,105,100.0000
11866,55,55,100.0000
11867,110,110,100.0000
11869,110,110,100.0000
11871,105,105,100.0000
11874,98,98,100.0000
11877,100,100,100.0000
11879,74,74,100.0000
11882,97,97,100.0000
11885,99,99,100.0000
11886,104,104,100.0000
11887,106,106,100.0000
11888,95,95,100.0000
11889,80,80,100.0000
11891,99,99,100.0000
11916,82,82,100.0000
11918,87,87,100.0000
11925,90,90,100.0000
11926,82,82,100.0000
11927,78,78,100.0000
11928,50,50,100.0000
11930,81,81,100.0000
11931,76,76,100.0000
11934,83,83,100.0000
11937,84,84,100.0000
11939,84,84,100.0000
11940,5,5,100.0000
11943,85,85,100.0000
11945,58,58,100.0000
11946,78,78,100.0000
11947,87,87,100.0000
11948,92,92,100.0000
11949,81,81,100.0000
11951,78,78,100.0000
11953,81,81,100.0000
11954,84,84,100.0000
11959,84,84,100.0000
11964,6,6,100.0000
11965,83,83,100.0000
11967,20,20,100.0000
11971,87,87,100.0000
11973,11,11,100.0000
11975,11,11,100.0000
11978,11,11,100.0000
11982,3,3,100.0000
11983,12,12,100.0000
11987,23,23,100.0000
11990,1,1,100.0000
11992,27,27,100.0000
11993,12,12,100.0000
11994,11,11,100.0000
11995,16,16,100.0000
11997,9,9,100.0000
12003,16,16,100.0000
12007,1,1,100.0000
12008,6,6,100.0000
12009,11,11,100.0000
12011,22,22,100.0000
12013,17,17,100.0000
12014,21,21,100.0000
12015,3,3,100.0000
12017,9,9,100.0000
12023,13,13,100.0000
12024,23,23,100.0000
12026,21,21,100.0000
12028,13,13,100.0000
12029,9,9,100.0000
12032,11,11,100.0000
12033,91,91,100.0000
12034,87,87,100.0000
12035,69,69,100.0000
12041,97,97,100.0000
12046,61,61,100.0000
12054,76,76,100.0000
12055,81,81,100.0000
12060,89,89,100.0000
12061,48,48,100.0000
12062,71,71,100.0000
12063,31,31,100.0000
12064,30,30,100.0000
12066,77,77,100.0000
12068,72,72,100.0000
12072,41,41,100.0000
12074,42,42,100.0000
12076,25,25,100.0000
12077,92,92,100.0000
12079,47,47,100.0000
12080,71,71,100.0000
12081,95,95,100.0000
12082,92,92,100.0000
12083,66,66,100.0000
12084,71,71,100.0000
12085,24,24,100.0000
12086,74,74,100.0000
12087,83,83,100.0000
12088,89,89,100.0000
12089,78,78,100.0000
12091,52,52,100.0000
12093,86,86,100.0000
12095,28,28,100.0000
12098,4,4,100.0000
12100,24,24,100.0000
12101,33,33,100.0000
12104,42,42,100.0000
12105,30,30,100.0000
12106,29,29,100.0000
12107,16,16,100.0000
12113,11,11,100.0000
12114,20,20,100.0000
12116,28,28,100.0000
12118,26,26,100.0000
12119,34,34,100.0000
12127,38,38,100.0000
12131,19,19,100.0000
12132,20,20,100.0000
12133,33,33,100.0000
12134,26,26,100.0000
12135,28,28,100.0000
12136,4,4,100.0000
12137,23,23,100.0000
12138,23,23,100.0000
12139,23,23,100.0000
12145,28,28,100.0000
12146,33,33,100.0000
12151,32,32,100.0000
12155,39,39,100.0000
12156,96,96,100.0000
12157,88,88,100.0000
12159,60,60,100.0000
12160,91,91,100.0000
12164,67,67,100.0000
12165,87,87,100.0000
12167,30,30,100.0000
12168,28,28,100.0000
12169,93,93,100.0000
12171,74,74,100.0000
12172,65,65,100.0000
12174,28,28,100.0000
12181,83,83,100.0000
12184,56,56,100.0000
12185,92,92,100.0000
12188,97,97,100.0000
12189,79,79,100.0000
12192,81,81,100.0000
12193,55,55,100.0000
12194,94,94,100.0000
12197,27,27,100.0000
12201,79,79,100.0000
12205,60,60,100.0000
12206,33,33,100.0000
12208,83,83,100.0000
12211,29,29,100.0000
12212,86,86,100.0000
12213,74,74,100.0000
12214,91,91,100.0000
12215,70,70,100.0000
12221,2,2,100.0000
12230,1,1,100.0000
12250,1,1,100.0000
12270,2,2,100.0000
12271,2,2,100.0000
12277,34,34,100.0000
12278,32,32,100.0000
12282,34,34,100.0000
12283,14,14,100.0000
12284,19,19,100.0000
12285,9,9,100.0000
12286,33,33,100.0000
12290,25,25,100.0000
12293,14,14,100.0000
12296,12,12,100.0000
12298,22,22,100.0000
12299,11,11,100.0000
12300,16,16,100.0000
12303,5,5,100.0000
12304,6,6,100.0000
12305,24,24,100.0000
12310,1,1,100.0000
12312,27,27,100.0000
12317,26,26,100.0000
12319,13,13,100.0000
12444,27,27,100.0000
12445,8,8,100.0000
12446,7,7,100.0000
12447,20,20,100.0000
12450,24,24,100.0000
12453,26,26,100.0000
12459,29,29,100.0000
12460,7,7,100.0000
12464,8,8,100.0000
12466,21,21,100.0000
12467,27,27,100.0000
12470,18,18,100.0000
12473,13,13,100.0000
12474,22,22,100.0000
12475,34,34,100.0000
12477,21,21,100.0000
12480,19,19,100.0000
12481,22,22,100.0000
12482,42,42,100.0000
12483,23,23,100.0000
12484,32,32,100.0000
12485,43,43,100.0000
12486,18,18,100.0000
12489,14,14,100.0000
12490,39,39,100.0000
12492,10,10,100.0000
12494,20,20,100.0000
12495,15,15,100.0000
12496,15,15,100.0000
12498,8,8,100.0000
12500,9,9,100.0000
12503,50,50,100.0000
12504,27,27,100.0000
12507,39,39,100.0000
12510,17,17,100.0000
12515,57,57,100.0000
12519,52,52,100.0000
12522,60,60,100.0000
12523,17,17,100.0000
12524,51,51,100.0000
12526,40,40,100.0000
12527,59,59,100.0000
12528,31,31,100.0000
12529,50,50,100.0000
12532,49,49,100.0000
12533,19,19,100.0000
12534,17,17,100.0000
12535,42,42,100.0000
12536,52,52,100.0000
12539,53,53,100.0000
12540,51,51,100.0000
12542,45,45,100.0000
12543,44,44,100.0000
12544,49,49,100.0000
12547,56,56,100.0000
12548,20,20,100.0000
12549,42,42,100.0000
12553,66,66,100.0000
12554,17,17,100.0000
12555,30,30,100.0000
12556,47,47,100.0000
12560,37,37,100.0000
12566,18,18,100.0000
12571,14,14,100.0000
12572,14,14,100.0000
12574,17,17,100.0000
12575,12,12,100.0000
12576,14,14,100.0000
12577,18,18,100.0000
12578,18,18,100.0000
12579,6,6,100.0000
12583,47,47,100.0000
12584,20,20,100.0000
12587,40,40,100.0000
12588,32,32,100.0000
12589,14,14,100.0000
12591,32,32,100.0000
12595,44,44,100.0000
12599,26,26,100.0000
12600,48,48,100.0000
12601,49,49,100.0000
12603,49,49,100.0000
12606,19,19,100.0000
12609,42,42,100.0000
12610,33,33,100.0000
12614,49,49,100.0000
12615,15,15,100.0000
12618,41,41,100.0000
12619,38,38,100.0000
12620,42,42,100.0000
12621,39,39,100.0000
12622,39,39,100.0000
12625,16,16,100.0000
12628,42,42,100.0000
12629,46,46,100.0000
12630,29,29,100.0000
12633,34,34,100.0000
12635,49,49,100.0000
12637,14,14,100.0000
12639,42,42,100.0000
12640,16,16,100.0000
12641,39,39,100.0000
12642,120,120,100.0000
12643,151,151,100.0000
12644,151,151,100.0000
12645,84,84,100.0000
12646,133,133,100.0000
12649,114,114,100.0000
12652,124,124,100.0000
12657,166,166,100.0000
12658,59,59,100.0000
12659,135,135,100.0000
12663,141,141,100.0000
12665,121,121,100.0000
12666,61,61,100.0000
12668,146,146,100.0000
12671,62,62,100.0000
12673,142,142,100.0000
12674,66,66,100.0000
12676,160,160,100.0000
12677,59,59,100.0000
12678,137,137,100.0000
12679,59,59,100.0000
12680,172,172,100.0000
12684,125,125,100.0000
12688,126,126,100.0000
12690,105,105,100.0000
12691,73,73,100.0000
12692,118,118,100.0000
12693,126,126,100.0000
12696,137,137,100.0000
12697,134,134,100.0000
12699,155,155,100.0000
12768,115,115,100.0000
12769,94,94,100.0000
12770,106,106,100.0000
12771,73,73,100.0000
12774,21,21,100.0000
12778,114,114,100.0000
12779,124,124,100.0000
12782,116,116,100.0000
12783,110,110,100.0000
12785,114,114,100.0000
12786,14,14,100.0000
12790,17,17,100.0000
12791,15,15,100.0000
12793,114,114,100.0000
12794,128,128,100.0000
12795,125,125,100.0000
12797,14,14,100.0000
12798,17,17,100.0000
12800,121,121,100.0000
12802,128,128,100.0000
12805,22,22,100.0000
12806,130,130,100.0000
12809,68,68,100.0000
12810,125,125,100.0000
12811,108,108,100.0000
12812,37,37,100.0000
12813,117,117,100.0000
12814,127,127,100.0000
12820,72,72,100.0000
12821,103,103,100.0000
12824,108,108,100.0000
12826,39,39,100.0000
12828,47,47,100.0000
12829,11,11,100.0000
12832,15,15,100.0000
12834,4,4,100.0000
12840,4,4,100.0000
12842,42,42,100.0000
12844,38,38,100.0000
12845,9,9,100.0000
12846,10,10,100.0000
12847,48,48,100.0000
12849,44,44,100.0000
12852,13,13,100.0000
12854,4,4,100.0000
12855,52,52,100.0000
12858,4,4,100.0000
12863,2,2,100.0000
12866,48,48,100.0000
12867,38,38,100.0000
12869,13,13,100.0000
12870,4,4,100.0000
12872,4,4,100.0000
12874,54,54,100.0000
12876,3,3,100.0000
12877,4,4,100.0000
12881,20,20,100.0000
12884,4,4,100.0000
12885,18,18,100.0000
12887,29,29,100.0000
12888,53,53,100.0000
12889,4,4,100.0000
12891,18,18,100.0000
12895,56,56,100.0000
12896,46,46,100.0000
12897,14,14,100.0000
12898,4,4,100.0000
12900,49,49,100.0000
12901,3,3,100.0000
12905,7,7,100.0000
12907,5,5,100.0000
12914,50,50,100.0000
12920,43,43,100.0000
12923,53,53,100.0000
12924,15,15,100.0000
12926,14,14,100.0000
12932,45,45,100.0000
12934,66,66,100.0000
12936,43,43,100.0000
12938,9,9,100.0000
12940,3,3,100.0000
12941,2,2,100.0000
12943,4,4,100.0000
12946,6,6,100.0000
12949,35,35,100.0000
12950,76,76,100.0000
12953,126,126,100.0000
12954,127,127,100.0000
12955,114,114,100.0000
12958,127,127,100.0000
12962,100,100,100.0000
12963,121,121,100.0000
12965,129,129,100.0000
12966,129,129,100.0000
12967,128,128,100.0000
12968,98,98,100.0000
12969,29,29,100.0000
12970,111,111,100.0000
12972,33,33,100.0000
12973,26,26,100.0000
12975,129,129,100.0000
12977,129,129,100.0000
12980,91,91,100.0000
12982,110,110,100.0000
12984,118,118,100.0000
12985,29,29,100.0000
12988,103,103,100.0000
12989,50,50,100.0000
12990,128,128,100.0000
12991,25,25,100.0000
13001,129,129,100.0000
13002,129,129,100.0000
13003,64,64,100.0000
13005,118,118,100.0000
13007,106,106,100.0000
13015,2,2,100.0000
13016,2,2,100.0000
13019,3,3,100.0000
13020,1,1,100.0000
13027,1,1,100.0000
13028,1,1,100.0000
13030,1,1,100.0000
13031,2,2,100.0000
13033,1,1,100.0000
13041,2,2,100.0000
13046,3,3,100.0000
13059,2,2,100.0000
13063,1,1,100.0000
13064,1,1,100.0000
13079,2,2,100.0000
13080,2,2,100.0000
13081,2,2,100.0000
13083,2,2,100.0000
13091,3,3,100.0000
13096,2,2,100.0000
13103,2,2,100.0000
13104,2,2,100.0000
13112,3,3,100.0000
13117,2,2,100.0000
13122,2,2,100.0000
13131,45,45,100.0000
13132,77,77,100.0000
13134,73,73,100.0000
13135,75,75,100.0000
13139,74,74,100.0000
13142,55,55,100.0000
13144,18,18,100.0000
13145,11,11,100.0000
13147,71,71,100.0000
13148,15,15,100.0000
13149,17,17,100.0000
13153,75,75,100.0000
13155,56,56,100.0000
13159,71,71,100.0000
13161,63,63,100.0000
13163,17,17,100.0000
13165,55,55,100.0000
13166,54,54,100.0000
13168,72,72,100.0000
13170,68,68,100.0000
13172,43,43,100.0000
13173,25,25,100.0000
13174,64,64,100.0000
13175,27,27,100.0000
13177,36,36,100.0000
13178,67,67,100.0000
13181,59,59,100.0000
13183,73,73,100.0000
13186,34,34,100.0000
13188,76,76,100.0000
13259,57,57,100.0000
13260,62,62,100.0000
13271,39,39,100.0000
13273,69,69,100.0000
13274,41,41,100.0000
13277,38,38,100.0000
13280,46,46,100.0000
13281,47,47,100.0000
13283,50,50,100.0000
13285,42,42,100.0000
13290,51,51,100.0000
13297,42,42,100.0000
13298,55,55,100.0000
13305,44,44,100.0000
13311,47,47,100.0000
13312,47,47,100.0000
13320,50,50,100.0000
13325,44,44,100.0000
13331,46,46,100.0000
13335,51,51,100.0000
13336,47,47,100.0000
13350,67,67,100.0000
13352,29,29,100.0000
13353,46,46,100.0000
13355,58,58,100.0000
13358,61,61,100.0000
13365,58,58,100.0000
13376,52,52,100.0000
13377,46,46,100.0000
13379,40,40,100.0000
13443,147,147,100.0000
13444,168,168,100.0000
13448,146,146,100.0000
13450,99,99,100.0000
13451,83,83,100.0000
13454,156,156,100.0000
